trace,sets,ways,block_bytes,capacity_bytes,write_alloc,write_policy,eviction,total_loads,total_stores,load_hits,load_misses,store_hits,store_misses,total_accesses,load_miss_rate,store_miss_rate,overall_miss_rate,total_cycles,cycles_per_access
traces/swim.trace,2048,2,16,65536,write-allocate,write-through,lru,220668,82525,219616,1052,72010,10515,303193,0.00476734279551181,0.12741593456528325,0.03815061693376826,13182493,43.478883087670226
traces/swim.trace,1024,4,16,65536,no-write-allocate,write-through,fifo,220668,82525,218111,2557,58036,24489,303193,0.011587543277684123,0.2967464404725841,0.08920390642264169,9578493,31.592065120236946
traces/swim.trace,1024,4,16,65536,no-write-allocate,write-through,lru,220668,82525,218133,2535,58050,24475,303193,0.011487845994888248,0.29657679491063316,0.08908517017213458,9569693,31.56304070344632
traces/swim.trace,1024,4,16,65536,write-allocate,write-back,fifo,220668,82525,219555,1113,71977,10548,303193,0.005043776170536734,0.12781581338988185,0.03846065047675903,7850393,25.89239527297794
traces/swim.trace,1024,4,16,65536,write-allocate,write-back,lru,220668,82525,219643,1025,72019,10506,303193,0.0046449870393532365,0.12730687670402907,0.03803188068326116,7744393,25.542782979818135
traces/swim.trace,1024,4,16,65536,write-allocate,write-through,fifo,220668,82525,219555,1113,71977,10548,303193,0.005043776170536734,0.12781581338988185,0.03846065047675903,13220093,43.602896504866536
traces/swim.trace,1024,4,16,65536,write-allocate,write-through,lru,220668,82525,219643,1025,72019,10506,303193,0.0046449870393532365,0.12730687670402907,0.03803188068326116,13168093,43.43138858746739
traces/swim.trace,512,8,16,65536,no-write-allocate,write-through,fifo,220668,82525,218116,2552,58035,24490,303193,0.011564884804321425,0.29675855801272344,0.08919071350591867,9576493,31.58546866187544
traces/swim.trace,512,8,16,65536,no-write-allocate,write-through,lru,220668,82525,218138,2530,58050,24475,303193,0.01146518752152555,0.29657679491063316,0.08906867902623082,9567693,31.556444245084815
traces/swim.trace,512,8,16,65536,write-allocate,write-back,fifo,220668,82525,219573,1095,71985,10540,303193,0.004962205666431019,0.12771887306876703,0.038374896518059455,7848793,25.887118106288735
traces/swim.trace,512,8,16,65536,write-allocate,write-back,lru,220668,82525,219650,1018,72018,10507,303193,0.004613265176645459,0.12731899424416843,0.03801209130817664,7753193,25.57180739660876
traces/swim.trace,512,8,16,65536,write-allocate,write-through,fifo,220668,82525,219573,1095,71985,10540,303193,0.004962205666431019,0.12771887306876703,0.038374896518059455,13209693,43.568594921386705
traces/swim.trace,512,8,16,65536,write-allocate,write-through,lru,220668,82525,219650,1018,72018,10507,303193,0.004613265176645459,0.12731899424416843,0.03801209130817664,13165693,43.42347283743358
traces/swim.trace,256,16,16,65536,no-write-allocate,write-through,fifo,220668,82525,218118,2550,58038,24487,303193,0.011555821414976344,0.29672220539230537,0.0891742223600149,9575693,31.582830078530836
traces/swim.trace,256,16,16,65536,no-write-allocate,write-through,lru,220668,82525,218139,2529,58050,24475,303193,0.01146065582685301,0.29657679491063316,0.08906538079705006,9567293,31.555124953412513
traces/swim.trace,256,16,16,65536,write-allocate,write-back,fifo,220668,82525,219582,1086,71992,10533,303193,0.004921420414378161,0.12763405028779157,0.038322124851167406,7849593,25.889756689633337
traces/swim.trace,256,16,16,65536,write-allocate,write-back,lru,220668,82525,219651,1017,72017,10508,303193,0.0046087334819729184,0.12733111178430778,0.03801209130817664,7761593,25.599512521727085
traces/swim.trace,256,16,16,65536,write-allocate,write-through,fifo,220668,82525,219582,1086,71992,10533,303193,0.004921420414378161,0.12763405028779157,0.038322124851167406,13203293,43.54748625462989
traces/swim.trace,256,16,16,65536,write-allocate,write-through,lru,220668,82525,219651,1017,72017,10508,303193,0.0046087334819729184,0.12733111178430778,0.03801209130817664,13165693,43.42347283743358
traces/swim.trace,2048,1,32,65536,no-write-allocate,write-through,fifo,220668,82525,218519,2149,62107,20418,303193,0.009738611851287908,0.24741593456528324,0.07443113792204965,10274893,33.88895192171323
traces/swim.trace,2048,1,32,65536,no-write-allocate,write-through,lru,220668,82525,218519,2149,62107,20418,303193,0.009738611851287908,0.24741593456528324,0.07443113792204965,10274893,33.88895192171323
traces/swim.trace,2048,1,32,65536,write-allocate,write-back,fifo,220668,82525,219822,846,76612,5913,303193,0.0038338136929686227,0.07165101484398667,0.02229273103270854,9102393,30.021778207280512
traces/swim.trace,2048,1,32,65536,write-allocate,write-back,lru,220668,82525,219822,846,76612,5913,303193,0.0038338136929686227,0.07165101484398667,0.02229273103270854,9102393,30.021778207280512
traces/swim.trace,2048,1,32,65536,write-allocate,write-through,fifo,220668,82525,219822,846,76612,5913,303193,0.0038338136929686227,0.07165101484398667,0.02229273103270854,13962893,46.052821140329755
traces/swim.trace,2048,1,32,65536,write-allocate,write-through,lru,220668,82525,219822,846,76612,5913,303193,0.0038338136929686227,0.07165101484398667,0.02229273103270854,13962893,46.052821140329755
traces/swim.trace,1024,2,32,65536,no-write-allocate,write-through,fifo,220668,82525,218552,2116,62120,20405,303193,0.009589065927094097,0.24725840654347167,0.07427941937973502,10248493,33.801878671341356
traces/swim.trace,1024,2,32,65536,no-write-allocate,write-through,lru,220668,82525,218595,2073,62143,20382,303193,0.009394203056174888,0.2469797031202666,0.07406173625380533,10214093,33.688419587523455
traces/swim.trace,1024,2,32,65536,write-allocate,write-back,fifo,220668,82525,219894,774,76666,5859,303193,0.003507531676545761,0.07099666767646168,0.02187715415593368,9015193,29.734172622718862
traces/swim.trace,1024,2,32,65536,write-allocate,write-back,lru,220668,82525,219974,694,76702,5823,303193,0.0031449961027425815,0.07056043623144502,0.021494559570966347,8828793,29.11938270342653
traces/swim.trace,1024,2,32,65536,write-allocate,write-through,fifo,220668,82525,219894,774,76666,5859,303193,0.003507531676545761,0.07099666767646168,0.02187715415593368,13862093,45.72035963890987
traces/swim.trace,1024,2,32,65536,write-allocate,write-through,lru,220668,82525,219974,694,76702,5823,303193,0.0031449961027425815,0.07056043623144502,0.021494559570966347,13769293,45.414283970936005
traces/swim.trace,512,4,32,65536,no-write-allocate,write-through,fifo,220668,82525,218592,2076,62135,20390,303193,0.009407798140192507,0.2470766434413814,0.0740980167747936,10216493,33.696335337557265
traces/swim.trace,512,4,32,65536,no-write-allocate,write-through,lru,220668,82525,218625,2043,62147,20378,303193,0.009258252215998694,0.24693123295970917,0.07394959646165973,10190093,33.60926208718539
traces/swim.trace,512,4,32,65536,write-allocate,write-back,fifo,220668,82525,219921,747,76676,5849,303193,0.003385175920387188,0.07087549227506816,0.021755119676245823,8990393,29.65237653903619
traces/swim.trace,512,4,32,65536,write-allocate,write-back,lru,220668,82525,220002,666,76708,5817,303193,0.0030181086519114686,0.07048773099060891,0.02138241977882075,8815993,29.077165369912894
traces/swim.trace,512,4,32,65536,write-allocate,write-through,fifo,220668,82525,219921,747,76676,5849,303193,0.003385175920387188,0.07087549227506816,0.021755119676245823,13832493,45.62273205515959
traces/swim.trace,512,4,32,65536,write-allocate,write-through,lru,220668,82525,220002,666,76708,5817,303193,0.0030181086519114686,0.07048773099060891,0.02138241977882075,13742093,45.324572137219526
traces/swim.trace,256,8,32,65536,no-write-allocate,write-through,fifo,220668,82525,218599,2069,62128,20397,303193,0.009376076277484728,0.24716146622235685,0.0740980167747936,10210893,33.67786525414505
traces/swim.trace,256,8,32,65536,no-write-allocate,write-through,lru,220668,82525,218630,2038,62147,20378,303193,0.009235593742635996,0.24693123295970917,0.07393310531575598,10186093,33.59606917046238
traces/swim.trace,256,8,32,65536,write-allocate,write-back,fifo,220668,82525,219928,740,76680,5845,303193,0.00335345405767941,0.07082702211451075,0.021718839155257543,8991993,29.657653705725394
traces/swim.trace,256,8,32,65536,write-allocate,write-back,lru,220668,82525,220011,657,76708,5817,303193,0.002977323399858611,0.07048773099060891,0.021352735716193977,8814393,29.07188820322369
traces/swim.trace,256,8,32,65536,write-allocate,write-through,fifo,220668,82525,219928,740,76680,5845,303193,0.00335345405767941,0.07082702211451075,0.021718839155257543,13823693,45.59370763836896
traces/swim.trace,256,8,32,65536,write-allocate,write-through,lru,220668,82525,220011,657,76708,5817,303193,0.002977323399858611,0.07048773099060891,0.021352735716193977,13734893,45.300824887118104
traces/swim.trace,128,16,32,65536,no-write-allocate,write-through,fifo,220668,82525,218600,2068,62135,20390,303193,0.009371544582812188,0.2470766434413814,0.0740716309413476,10210093,33.67522667080045
traces/swim.trace,128,16,32,65536,no-write-allocate,write-through,lru,220668,82525,218630,2038,62147,20378,303193,0.009235593742635996,0.24693123295970917,0.07393310531575598,10186093,33.59606917046238
traces/swim.trace,128,16,32,65536,write-allocate,write-back,fifo,220668,82525,219925,743,76687,5838,303193,0.003367049141697029,0.07074219933353529,0.02170564623853453,8994393,29.665569455759204
traces/swim.trace,128,16,32,65536,write-allocate,write-back,lru,220668,82525,220014,654,76708,5817,303193,0.002963728315840992,0.07048773099060891,0.021342841028651718,8815193,29.074526786568292
traces/swim.trace,128,16,32,65536,write-allocate,write-through,fifo,220668,82525,219925,743,76687,5838,303193,0.003367049141697029,0.07074219933353529,0.02170564623853453,13820493,45.58315330499055
traces/swim.trace,128,16,32,65536,write-allocate,write-through,lru,220668,82525,220014,654,76708,5817,303193,0.002963728315840992,0.07048773099060891,0.021342841028651718,13732493,45.2929091370843
traces/swim.trace,1024,1,64,65536,no-write-allocate,write-through,fifo,220668,82525,218809,1859,67297,15228,303193,0.008424420396251383,0.18452590124204787,0.056356842011524015,11530093,38.028889189394214
traces/swim.trace,1024,1,64,65536,no-write-allocate,write-through,lru,220668,82525,218809,1859,67297,15228,303193,0.008424420396251383,0.18452590124204787,0.056356842011524015,11530093,38.028889189394214
traces/swim.trace,1024,1,64,65536,write-allocate,write-back,fifo,220668,82525,219980,688,79307,3218,303193,0.003117805934707343,0.038994244168433806,0.012882883180020647,10485593,34.58388881009786
traces/swim.trace,1024,1,64,65536,write-allocate,write-back,lru,220668,82525,219980,688,79307,3218,303193,0.003117805934707343,0.038994244168433806,0.012882883180020647,10485593,34.58388881009786
traces/swim.trace,1024,1,64,65536,write-allocate,write-through,fifo,220668,82525,219980,688,79307,3218,303193,0.003117805934707343,0.038994244168433806,0.012882883180020647,14805293,48.83124940219596
traces/swim.trace,1024,1,64,65536,write-allocate,write-through,lru,220668,82525,219980,688,79307,3218,303193,0.003117805934707343,0.038994244168433806,0.012882883180020647,14805293,48.83124940219596
traces/swim.trace,512,2,64,65536,no-write-allocate,write-through,fifo,220668,82525,218861,1807,67503,15022,303193,0.008188772273279316,0.1820296879733414,0.05550589888288977,11446893,37.754476521555574
traces/swim.trace,512,2,64,65536,no-write-allocate,write-through,lru,220668,82525,218918,1750,67752,14773,303193,0.00793046567694455,0.17901242047864283,0.054496640753579406,11355693,37.453678020270914
traces/swim.trace,512,2,64,65536,write-allocate,write-back,fifo,220668,82525,220121,547,79420,3105,303193,0.0024788369858792392,0.03762496213268707,0.012045132968109423,9927193,32.74215763556546
traces/swim.trace,512,2,64,65536,write-allocate,write-back,lru,220668,82525,220188,480,79446,3079,303193,0.0021752134428190766,0.03730990608906392,0.011738397654299407,9648793,31.823930631643872
traces/swim.trace,512,2,64,65536,write-allocate,write-through,fifo,220668,82525,220121,547,79420,3105,303193,0.0024788369858792392,0.03762496213268707,0.012045132968109423,14398893,47.490849063138
traces/swim.trace,512,2,64,65536,write-allocate,write-through,lru,220668,82525,220188,480,79446,3079,303193,0.0021752134428190766,0.03730990608906392,0.011738397654299407,14250093,47.000072561041975
traces/swim.trace,256,4,64,65536,no-write-allocate,write-through,fifo,220668,82525,218896,1772,67616,14909,303193,0.008030162959740425,0.18066040593759466,0.05501776096413835,11390893,37.56977568743342
traces/swim.trace,256,4,64,65536,no-write-allocate,write-through,lru,220668,82525,218946,1722,67753,14772,303193,0.007803578226113437,0.1790003029385035,0.05440099210733757,11310893,37.30591735297319
traces/swim.trace,256,4,64,65536,write-allocate,write-back,fifo,220668,82525,220146,522,79428,3097,303193,0.002365544619065746,0.03752802181157225,0.011936291405144578,9872793,32.56273396813251
traces/swim.trace,256,4,64,65536,write-allocate,write-back,lru,220668,82525,220217,451,79454,3071,303193,0.0020437942973154243,0.03721296576794911,0.01161636317461155,9591193,31.633952630832507
traces/swim.trace,256,4,64,65536,write-allocate,write-through,fifo,220668,82525,220146,522,79428,3097,303193,0.002365544619065746,0.03752802181157225,0.011936291405144578,14346093,47.31670256239425
traces/swim.trace,256,4,64,65536,write-allocate,write-through,lru,220668,82525,220217,451,79454,3071,303193,0.0020437942973154243,0.03721296576794911,0.01161636317461155,14190893,46.804817393541406
traces/swim.trace,128,8,64,65536,no-write-allocate,write-through,fifo,220668,82525,218904,1764,67654,14871,303193,0.007993909402360106,0.1801999394122993,0.054866042421823726,11378093,37.52755835391978
traces/swim.trace,128,8,64,65536,no-write-allocate,write-through,lru,220668,82525,218951,1717,67753,14772,303193,0.007780919752750738,0.1790003029385035,0.0543845009614338,11302893,37.27953151952717
traces/swim.trace,128,8,64,65536,write-allocate,write-back,fifo,220668,82525,220160,508,79426,3099,303193,0.0023021008936501895,0.03755225689185095,0.011896712654975543,9856793,32.50996230124046
traces/swim.trace,128,8,64,65536,write-allocate,write-back,lru,220668,82525,220223,445,79453,3072,303193,0.0020166041292801855,0.03722508330808846,0.011599872028707787,9570393,31.565349463872845
traces/swim.trace,128,8,64,65536,write-allocate,write-through,fifo,220668,82525,220160,508,79426,3099,303193,0.0023021008936501895,0.03755225689185095,0.011896712654975543,14326893,47.2533765621238
traces/swim.trace,128,8,64,65536,write-allocate,write-through,lru,220668,82525,220223,445,79453,3072,303193,0.0020166041292801855,0.03722508330808846,0.011599872028707787,14182893,46.778431560095385
traces/swim.trace,64,16,64,65536,no-write-allocate,write-through,fifo,220668,82525,218905,1763,67677,14848,303193,0.007989377707687567,0.1799212359890942,0.05478688492148565,11376493,37.522281187230575
traces/swim.trace,64,16,64,65536,no-write-allocate,write-through,lru,220668,82525,218953,1715,67753,14772,303193,0.0077718563634056595,0.1790003029385035,0.054377904503072304,11299693,37.26897718614876
traces/swim.trace,64,16,64,65536,write-allocate,write-back,fifo,220668,82525,220158,510,79427,3098,303193,0.002311164282995269,0.037540139351711604,0.011900010884156296,9855193,32.50468513455126
traces/swim.trace,64,16,64,65536,write-allocate,write-back,lru,220668,82525,220226,442,79453,3072,303193,0.0020030090452625663,0.03722508330808846,0.011589977341165528,9579993,31.597012464008074
traces/swim.trace,64,16,64,65536,write-allocate,write-through,fifo,220668,82525,220158,510,79427,3098,303193,0.002311164282995269,0.037540139351711604,0.011900010884156296,14328493,47.258653728813
traces/swim.trace,64,16,64,65536,write-allocate,write-through,lru,220668,82525,220226,442,79453,3072,303193,0.0020030090452625663,0.03722508330808846,0.011589977341165528,14178093,46.76260006002777
traces/swim.trace,512,1,128,65536,no-write-allocate,write-through,fifo,220668,82525,219536,1132,70066,12459,303193,0.005129878369314989,0.15097243259618298,0.044826232795612035,12178093,40.16614169852206
traces/swim.trace,512,1,128,65536,no-write-allocate,write-through,lru,220668,82525,219536,1132,70066,12459,303193,0.005129878369314989,0.15097243259618298,0.044826232795612035,12178093,40.16614169852206
traces/swim.trace,512,1,128,65536,write-allocate,write-back,fifo,220668,82525,220021,647,80749,1776,303193,0.0029320064531332137,0.021520751287488638,0.007991609304964165,12824793,42.29910650971493
traces/swim.trace,512,1,128,65536,write-allocate,write-back,lru,220668,82525,220021,647,80749,1776,303193,0.0029320064531332137,0.021520751287488638,0.007991609304964165,12824793,42.29910650971493
traces/swim.trace,512,1,128,65536,write-allocate,write-through,fifo,220668,82525,220021,647,80749,1776,303193,0.0029320064531332137,0.021520751287488638,0.007991609304964165,16309293,53.791786090048255
traces/swim.trace,512,1,128,65536,write-allocate,write-through,lru,220668,82525,220021,647,80749,1776,303193,0.0029320064531332137,0.021520751287488638,0.007991609304964165,16309293,53.791786090048255
traces/swim.trace,256,2,128,65536,no-write-allocate,write-through,fifo,220668,82525,219634,1034,70226,12299,303193,0.004685772291406094,0.1490336261738867,0.0439752896669778,11864493,39.13181702743797
traces/swim.trace,256,2,128,65536,no-write-allocate,write-through,lru,220668,82525,219682,986,70261,12264,303193,0.004468250947124186,0.1486095122690094,0.043701536644975315,11710893,38.62520902527433
traces/swim.trace,256,2,128,65536,write-allocate,write-back,fifo,220668,82525,220262,406,80932,1593,303193,0.0018398680370511357,0.019303241441987275,0.006593160132324955,10770393,35.52322448077627
traces/swim.trace,256,2,128,65536,write-allocate,write-back,lru,220668,82525,220321,347,80947,1578,303193,0.0015724980513712908,0.019121478339897,0.006349091172949244,10357593,34.16171547496149
traces/swim.trace,256,2,128,65536,write-allocate,write-through,fifo,220668,82525,220262,406,80932,1593,303193,0.0018398680370511357,0.019303241441987275,0.006593160132324955,14952493,49.31674873760278
traces/swim.trace,256,2,128,65536,write-allocate,write-through,lru,220668,82525,220321,347,80947,1578,303193,0.0015724980513712908,0.019121478339897,0.006349091172949244,14715693,48.5357280676005
traces/swim.trace,128,4,128,65536,no-write-allocate,write-through,fifo,220668,82525,219663,1005,70238,12287,303193,0.004554353145902442,0.14888821569221447,0.043840062270566936,11771693,38.825741359464104
traces/swim.trace,128,4,128,65536,no-write-allocate,write-through,lru,220668,82525,219700,968,70274,12251,303193,0.004386680443018471,0.14845198424719783,0.043599291540371975,11653293,38.435231024462965
traces/swim.trace,128,4,128,65536,write-allocate,write-back,fifo,220668,82525,220290,378,80943,1582,303193,0.0017129805862200228,0.019169948500454406,0.006464529194275593,10600793,34.963844811720584
traces/swim.trace,128,4,128,65536,write-allocate,write-back,lru,220668,82525,220350,318,80964,1561,303193,0.0014410789058676382,0.01891548015752802,0.006197372630634613,10159193,33.50734680550013
traces/swim.trace,128,4,128,65536,write-allocate,write-through,fifo,220668,82525,220290,378,80943,1582,303193,0.0017129805862200228,0.019169948500454406,0.006464529194275593,14827693,48.905129735844824
traces/swim.trace,128,4,128,65536,write-allocate,write-through,lru,220668,82525,220350,318,80964,1561,303193,0.0014410789058676382,0.01891548015752802,0.006197372630634613,14568493,48.05022873219369
traces/swim.trace,64,8,128,65536,no-write-allocate,write-through,fifo,220668,82525,219675,993,70240,12285,303193,0.004499972809831965,0.1488639806119358,0.043793887062036393,11733293,38.699089358923196
traces/swim.trace,64,8,128,65536,no-write-allocate,write-through,lru,220668,82525,219708,960,70274,12251,303193,0.004350426885638153,0.14845198424719783,0.04357290570692595,11627693,38.35079635743569
traces/swim.trace,64,8,128,65536,write-allocate,write-back,fifo,220668,82525,220310,358,80942,1583,303193,0.001622346692769228,0.01918206604059376,0.006401862839841289,10507993,34.65776914374672
traces/swim.trace,64,8,128,65536,write-allocate,write-back,lru,220668,82525,220360,308,80963,1562,303193,0.0013957619591422408,0.018927597697667373,0.006167688568007836,10101593,33.31736880468876
traces/swim.trace,64,8,128,65536,write-allocate,write-through,fifo,220668,82525,220310,358,80942,1583,303193,0.001622346692769228,0.01918206604059376,0.006401862839841289,14766893,48.70459740165505
traces/swim.trace,64,8,128,65536,write-allocate,write-through,lru,220668,82525,220360,308,80963,1562,303193,0.0013957619591422408,0.018927597697667373,0.006167688568007836,14539693,47.955239731788005
traces/swim.trace,32,16,128,65536,no-write-allocate,write-through,fifo,220668,82525,219674,994,70240,12285,303193,0.0045045045045045045,0.1488639806119358,0.04379718529121714,11736493,38.709643692301604
traces/swim.trace,32,16,128,65536,no-write-allocate,write-through,lru,220668,82525,219709,959,70274,12251,303193,0.004345895190965614,0.14845198424719783,0.0435696074777452,11624493,38.34024202405728
traces/swim.trace,32,16,128,65536,write-allocate,write-back,fifo,220668,82525,220311,357,80941,1584,303193,0.0016178149980966882,0.01919418358073311,0.006401862839841289,10523993,34.71054081063877
traces/swim.trace,32,16,128,65536,write-allocate,write-back,lru,220668,82525,220364,304,80961,1564,303193,0.0013776351804520818,0.018951832777946077,0.006161092109646331,10095193,33.296260137931945
traces/swim.trace,32,16,128,65536,write-allocate,write-through,fifo,220668,82525,220311,357,80941,1584,303193,0.0016178149980966882,0.01919418358073311,0.006401862839841289,14766893,48.70459740165505
traces/swim.trace,32,16,128,65536,write-allocate,write-through,lru,220668,82525,220364,304,80961,1564,303193,0.0013776351804520818,0.018951832777946077,0.006161092109646331,14533293,47.93413106503119
traces/swim.trace,16384,1,16,262144,no-write-allocate,write-through,fifo,220668,82525,218126,2542,58049,24476,303193,0.011519567857596027,0.2965889124507725,0.0891115560055806,9572493,31.572275745152428
traces/swim.trace,16384,1,16,262144,no-write-allocate,write-through,lru,220668,82525,218126,2542,58049,24476,303193,0.011519567857596027,0.2965889124507725,0.0891115560055806,9572493,31.572275745152428
traces/swim.trace,16384,1,16,262144,write-allocate,write-back,fifo,220668,82525,219646,1022,72019,10506,303193,0.004631391955335617,0.12730687670402907,0.0380219859957189,5427993,17.902764905522226
traces/swim.trace,16384,1,16,262144,write-allocate,write-back,lru,220668,82525,219646,1022,72019,10506,303193,0.004631391955335617,0.12730687670402907,0.0380219859957189,5427993,17.902764905522226
traces/swim.trace,16384,1,16,262144,write-allocate,write-through,fifo,220668,82525,219646,1022,72019,10506,303193,0.004631391955335617,0.12730687670402907,0.0380219859957189,13166893,43.42743071245049
traces/swim.trace,16384,1,16,262144,write-allocate,write-through,lru,220668,82525,219646,1022,72019,10506,303193,0.004631391955335617,0.12730687670402907,0.0380219859957189,13166893,43.42743071245049
traces/swim.trace,8192,2,16,262144,no-write-allocate,write-through,fifo,220668,82525,218148,2520,58050,24475,303193,0.011419870574800152,0.29657679491063316,0.08903569673442328,9563693,31.5432513283618
traces/swim.trace,8192,2,16,262144,no-write-allocate,write-through,lru,220668,82525,218147,2521,58050,24475,303193,0.011424402269472693,0.29657679491063316,0.08903899496360404,9564093,31.544570620034104
traces/swim.trace,8192,2,16,262144,write-allocate,write-back,fifo,220668,82525,219728,940,72028,10497,303193,0.004259792992187358,0.12719781884277492,0.03772184714027039,5060393,16.690335858677475
traces/swim.trace,8192,2,16,262144,write-allocate,write-back,lru,220668,82525,219734,934,72028,10497,303193,0.00423260282415212,0.12719781884277492,0.03770205776518587,5055593,16.674504358609862
traces/swim.trace,8192,2,16,262144,write-allocate,write-through,fifo,220668,82525,219728,940,72028,10497,303193,0.004259792992187358,0.12719781884277492,0.03772184714027039,13130493,43.30737517027108
traces/swim.trace,8192,2,16,262144,write-allocate,write-through,lru,220668,82525,219734,934,72028,10497,303193,0.00423260282415212,0.12719781884277492,0.03770205776518587,13128093,43.29945942023728
traces/swim.trace,4096,4,16,262144,no-write-allocate,write-through,fifo,220668,82525,218147,2521,58050,24475,303193,0.011424402269472693,0.29657679491063316,0.08903899496360404,9564093,31.544570620034104
traces/swim.trace,4096,4,16,262144,no-write-allocate,write-through,lru,220668,82525,218148,2520,58050,24475,303193,0.011419870574800152,0.29657679491063316,0.08903569673442328,9563693,31.5432513283618
traces/swim.trace,4096,4,16,262144,write-allocate,write-back,fifo,220668,82525,219741,927,72028,10497,303193,0.004200880961444341,0.12719781884277492,0.0376789701609206,4892393,16.136233356310996
traces/swim.trace,4096,4,16,262144,write-allocate,write-back,lru,220668,82525,219741,927,72028,10497,303193,0.004200880961444341,0.12719781884277492,0.0376789701609206,4893593,16.1401912313279
traces/swim.trace,4096,4,16,262144,write-allocate,write-through,fifo,220668,82525,219741,927,72028,10497,303193,0.004200880961444341,0.12719781884277492,0.0376789701609206,13125293,43.290224378531164
traces/swim.trace,4096,4,16,262144,write-allocate,write-through,lru,220668,82525,219741,927,72028,10497,303193,0.004200880961444341,0.12719781884277492,0.0376789701609206,13125293,43.290224378531164
traces/swim.trace,2048,8,16,262144,no-write-allocate,write-through,fifo,220668,82525,218148,2520,58050,24475,303193,0.011419870574800152,0.29657679491063316,0.08903569673442328,9563693,31.5432513283618
traces/swim.trace,2048,8,16,262144,no-write-allocate,write-through,lru,220668,82525,218148,2520,58050,24475,303193,0.011419870574800152,0.29657679491063316,0.08903569673442328,9563693,31.5432513283618
traces/swim.trace,2048,8,16,262144,write-allocate,write-back,fifo,220668,82525,219741,927,72028,10497,303193,0.004200880961444341,0.12719781884277492,0.0376789701609206,4874793,16.078184522729746
traces/swim.trace,2048,8,16,262144,write-allocate,write-back,lru,220668,82525,219742,926,72028,10497,303193,0.004196349266771802,0.12719781884277492,0.037675671931739846,4874393,16.076865231057447
traces/swim.trace,2048,8,16,262144,write-allocate,write-through,fifo,220668,82525,219741,927,72028,10497,303193,0.004200880961444341,0.12719781884277492,0.0376789701609206,13125293,43.290224378531164
traces/swim.trace,2048,8,16,262144,write-allocate,write-through,lru,220668,82525,219742,926,72028,10497,303193,0.004196349266771802,0.12719781884277492,0.037675671931739846,13124893,43.28890508685887
traces/swim.trace,1024,16,16,262144,no-write-allocate,write-through,fifo,220668,82525,218148,2520,58050,24475,303193,0.011419870574800152,0.29657679491063316,0.08903569673442328,9563693,31.5432513283618
traces/swim.trace,1024,16,16,262144,no-write-allocate,write-through,lru,220668,82525,218148,2520,58050,24475,303193,0.011419870574800152,0.29657679491063316,0.08903569673442328,9563693,31.5432513283618
traces/swim.trace,1024,16,16,262144,write-allocate,write-back,fifo,220668,82525,219742,926,72028,10497,303193,0.004196349266771802,0.12719781884277492,0.037675671931739846,4872793,16.07158806436824
traces/swim.trace,1024,16,16,262144,write-allocate,write-back,lru,220668,82525,219742,926,72028,10497,303193,0.004196349266771802,0.12719781884277492,0.037675671931739846,4873193,16.07290735604054
traces/swim.trace,1024,16,16,262144,write-allocate,write-through,fifo,220668,82525,219742,926,72028,10497,303193,0.004196349266771802,0.12719781884277492,0.037675671931739846,13124893,43.28890508685887
traces/swim.trace,1024,16,16,262144,write-allocate,write-through,lru,220668,82525,219742,926,72028,10497,303193,0.004196349266771802,0.12719781884277492,0.037675671931739846,13124893,43.28890508685887
traces/swim.trace,8192,1,32,262144,no-write-allocate,write-through,fifo,220668,82525,218613,2055,62143,20382,303193,0.009312632552069171,0.2469797031202666,0.07400236812855178,10199693,33.64092508732062
traces/swim.trace,8192,1,32,262144,no-write-allocate,write-through,lru,220668,82525,218613,2055,62143,20382,303193,0.009312632552069171,0.2469797031202666,0.07400236812855178,10199693,33.64092508732062
traces/swim.trace,8192,1,32,262144,write-allocate,write-back,fifo,220668,82525,219987,681,76698,5827,303193,0.003086084071999565,0.07060890639200243,0.021464875508339573,6143193,20.261658415596667
traces/swim.trace,8192,1,32,262144,write-allocate,write-back,lru,220668,82525,219987,681,76698,5827,303193,0.003086084071999565,0.07060890639200243,0.021464875508339573,6143193,20.261658415596667
traces/swim.trace,8192,1,32,262144,write-allocate,write-through,fifo,220668,82525,219987,681,76698,5827,303193,0.003086084071999565,0.07060890639200243,0.021464875508339573,13762093,45.39053672083458
traces/swim.trace,8192,1,32,262144,write-allocate,write-through,lru,220668,82525,219987,681,76698,5827,303193,0.003086084071999565,0.07060890639200243,0.021464875508339573,13762093,45.39053672083458
traces/swim.trace,4096,2,32,262144,no-write-allocate,write-through,fifo,220668,82525,218641,2027,62143,20382,303193,0.009185745101238058,0.2469797031202666,0.0739100177114907,10177293,33.56704475367175
traces/swim.trace,4096,2,32,262144,no-write-allocate,write-through,lru,220668,82525,218641,2027,62147,20378,303193,0.009185745101238058,0.24693123295970917,0.0738968247947677,10177293,33.56704475367175
traces/swim.trace,4096,2,32,262144,write-allocate,write-back,fifo,220668,82525,220061,607,76718,5807,303193,0.002750738666231624,0.0703665555892154,0.021154841965348805,5813593,19.174562077620525
traces/swim.trace,4096,2,32,262144,write-allocate,write-back,lru,220668,82525,220067,601,76719,5806,303193,0.0027235484981963857,0.07035443804907604,0.021131754361083534,5801593,19.13498332745149
traces/swim.trace,4096,2,32,262144,write-allocate,write-through,fifo,220668,82525,220061,607,76718,5807,303193,0.002750738666231624,0.0703665555892154,0.021154841965348805,13686893,45.14250988644197
